1070.6942186;4351.018908;11428.679606;6411.936801;739.683948;602.8226336;625.101173
344.25574386;1319.498942;3273.2893474;1833.3625409;219.05755079;284.2648634;230.9193019
407.7341858;6248.882973;27128.37431;66155.1976;63646.97868;16798.936069;4688.524042
392.2410889;5611.018836;22490.76463;56149.39508;52526.92189;13980.03791;3700.681565
205.16881687;3123.403534;12829.586443;36685.67344;35790.51213;8405.251067;2155.3340117
106.54187152;1521.9727259;6665.617836;20369.76477;18783.459746;4149.574128;933.3303081
29.930427043;447.7328928;1984.0222577;6240.601809;5217.5746;1475.3494781;345.767058
757.679808439921;1580.82045813898;2942.30531813775;2507.56527768478;926.229330108383;623.252868750182;92.3625326620053
611.312179783613;1337.55010701503;2554.79406951529;2149.15657667781;828.246745589368;571.640072369812;80.9419051611667
341.831840057614;860.65053798609;1675.4325991211;1422.97783102963;494.510679875389;314.794224107664;38.8631329528791
181.993277048759;465.146296097331;925.172354548796;763.790239855113;249.761834995025;145.278204044952;13.366610081575
52.6669965062701;142.253225595763;275.103834421056;218.544303493261;66.0545974962436;57.3958146364109;5.64311169970213
316.437662346866;660.214413518011;1228.82543049329;1047.2604467137;386.830744005291;260.295547857303;38.574320707028
255.308634307143;558.614898300008;1066.98509598617;897.574510453971;345.909262859129;238.739961378871;33.8046058107833
142.762770208012;359.442394140936;699.728261437039;594.292963078394;206.527614702479;131.470770749493;16.2308125491768
76.00773639558;194.263863107834;386.389308359906;318.989625077582;104.310620830747;60.6740403609171;5.58243574739663
21.9958629907137;59.410687294822;114.89446240636;91.2729199673734;27.587065388495;23.9708082619177;2.35679115996607
14832.327441;39228.94693;95030.67003;106823.96252;31815.23237;17225.190009;8460.513238
7773.465253;22764.42581;58610.51757;68554.30118;20615.995096;12211.767504;5931.98289
5424.264798;15081.073298;39527.65018;46867.4137;13564.519116;8034.807651;3705.09944
3684.071647;9396.685336;24542.32572;29094.97003;8218.570235;4747.847738;2077.9943647
2929.249099;5413.914588;12173.795845;14165.898024;3370.71273;1646.6467017;711.1183149
5868.088322;32482.85731;134651.05996;405941.7599;309623.8748;96331.66323;24688.63062
3291.523773;18446.69861;78376.23107;239879.6401;195727.75052;66148.07791;17472.377842
2069.6903554;11848.630211;49766.65341;153770.62791;129427.02137;43818.12847;11061.724999
1481.484165;7337.001593;29720.43686;91471.98639;74481.27653;24381.288913;6194.297648
1101.7471879;4907.550605;14658.61654;40600.78049;29188.713364;8596.050238;1995.9797841
1171.03451712914;2759.89726346391;11597.2004937089;42097.9077338122;27368.0483311826;4370.05887080587;569.237931641008
695.038380905433;1775.09427375424;7447.84468821737;26731.249415016;16852.9595597574;3078.39212383755;335.616034393367
453.064234264741;1185.35489740428;5087.75748538029;18303.9614761303;11157.314826885;2048.36681691936;246.541183223927
308.699885256463;834.517298383884;3536.42831975142;12616.632897078;7145.96174587712;1279.15464894624;152.031052865086
219.746613870368;704.769361878368;2261.02921452537;6671.44576155609;3349.34865020293;581.412969358834;98.923893854286
102.506657991579;241.587964094649;1015.16244592241;3685.04580104964;2395.66565216127;382.533668752107;49.8283160069515
60.8402746121932;155.38310695454;651.948048552102;2339.92337663132;1475.22599587681;269.467452911456;29.3781930001445
39.6590363739644;103.760194332055;445.357509850805;1602.23963638965;976.656997154721;179.304054382623;21.5810143765278
27.0220844024312;73.0495797025764;309.561710591761;1104.39859326833;625.52268612997;111.970967721194;13.3080578857288
19.2355482808824;61.6920772908714;197.91948487609;583.98586803892;293.185667509275;50.8940595090605;8.65931584952443
